Date,CL1 Comdty,COFX Index,COLTES 10 07/24/2024 Govt
05/11/2015 08:15,"46,28",2852,"7,755"
05/11/2015 08:20,"46,29","2852,95","7,75"
05/11/2015 08:25,"46,34","2852,5","7,75"
05/11/2015 08:30,"46,3",2852,"7,74"
05/11/2015 08:45,"46,35",2854,"7,75"
05/11/2015 09:00,"45,93","2851,1","7,763"
05/11/2015 09:05,"45,88","2853,5","7,767"
05/11/2015 09:10,"45,92","2853,5","7,76"
05/11/2015 09:15,"45,85","2853,5","7,76"
05/11/2015 09:20,"45,91",2851,"7,77"
05/11/2015 09:25,"45,9",2849,"7,77"
05/11/2015 09:30,"45,98","2849,25","7,77"
05/11/2015 09:35,"45,92","2852,95","7,77"
05/11/2015 09:45,"46,11","2851,95","7,77"
05/11/2015 09:50,"46,25","2849,25","7,765"
05/11/2015 09:55,"46,25",2843,"7,76"
05/11/2015 10:00,"46,18",2845,"7,765"
05/11/2015 10:05,"45,93","2845,5","7,765"
05/11/2015 10:10,"45,8","2846,5","7,765"
05/11/2015 10:15,"45,82","2844,5","7,77"
05/11/2015 10:25,"45,73",2847,"7,77"
05/11/2015 10:30,"45,68","2845,35","7,767"
05/11/2015 10:35,"45,71",2850,"7,77"
05/11/2015 10:40,"45,64","2852,1","7,78"
05/11/2015 10:45,"45,6","2856,5","7,789"
05/11/2015 10:50,"45,67","2856,99","7,785"
05/11/2015 10:55,"45,69","2859,2","7,786"
05/11/2015 11:00,"45,72",2859,"7,785"
05/11/2015 11:05,"45,74","2864,55","7,792"
05/11/2015 11:10,"45,86","2863,75","7,785"
05/11/2015 11:20,"45,87","2867,5","7,79"
05/11/2015 11:25,"45,93",2862,"7,79"
05/11/2015 11:30,"45,84","2863,45","7,785"
05/11/2015 11:35,"45,83",2862,"7,78"
05/11/2015 11:40,"45,76",2863,"7,78"
05/11/2015 11:45,"45,81",2863,"7,78"
05/11/2015 11:50,"45,83","2861,75","7,79"
05/11/2015 11:55,"45,77","2864,7","7,799"
05/11/2015 12:00,"45,92","2859,6","7,79"
05/11/2015 12:05,"46,03",2858,"7,79"
05/11/2015 12:10,"45,96",2861,"7,795"
05/11/2015 12:15,"45,97","2861,9","7,79"
05/11/2015 12:20,"45,98",2860,"7,795"
05/11/2015 12:25,"46,03","2858,5","7,79"
05/11/2015 12:30,"46,17",2857,"7,78"
05/11/2015 12:35,"46,15",2859,"7,785"
05/11/2015 12:40,"46,11","2860,5","7,79"
05/11/2015 12:45,"46,12",2858,"7,785"
05/11/2015 12:50,"46,09","2858,2","7,79"
05/11/2015 12:55,"46,1",2858,"7,787"
06/11/2015 08:00,"45,41",2865,"7,86"
06/11/2015 08:05,"45,42","2873,9","7,87"
06/11/2015 08:10,"45,42",2874,"7,87"
06/11/2015 08:15,"45,47",2882,"7,9"
06/11/2015 08:20,"45,48",2880,"7,89"
06/11/2015 08:25,"45,49",2879,"7,88"
06/11/2015 08:30,"45,15",2894,"7,95"
06/11/2015 08:35,"44,96",2896,"7,974"
06/11/2015 08:40,"45,01",2890,"7,92"
06/11/2015 08:45,"45,12","2891,05","7,93"
06/11/2015 08:50,"45,06","2886,75","7,91"
06/11/2015 08:55,"44,71","2892,5","7,885"
06/11/2015 09:00,"44,62",2893,"7,88"
06/11/2015 09:05,"44,74","2899,35","7,89"
06/11/2015 09:10,"44,81",2898,"7,891"
06/11/2015 09:15,"44,72","2895,1","7,88"
06/11/2015 09:20,"44,61",2897,"7,885"
06/11/2015 09:25,"44,72",2893,"7,877"
06/11/2015 09:30,"44,63",2894,"7,865"
06/11/2015 09:35,"44,89","2888,25","7,86"
06/11/2015 09:40,"44,85","2893,25","7,866"
06/11/2015 09:45,"44,78",2894,"7,868"
06/11/2015 09:50,"44,75","2892,9","7,869"
06/11/2015 09:55,"44,79",2894,"7,86"
06/11/2015 10:00,"44,5",2899,"7,869"
06/11/2015 10:10,"44,42",2900,"7,875"
06/11/2015 10:15,"44,31",2901,"7,884"
06/11/2015 10:20,"44,39",2902,"7,889"
06/11/2015 10:25,"44,31","2904,3","7,9"
06/11/2015 10:30,"44,37","2903,3","7,88"
06/11/2015 10:35,"44,34","2902,5","7,876"
06/11/2015 10:40,"44,45",2899,"7,868"
06/11/2015 10:45,"44,42","2898,88","7,87"
06/11/2015 10:50,"44,4",2897,"7,874"
06/11/2015 11:00,"44,59",2901,"7,87"
06/11/2015 11:05,"44,6",2900,"7,88"
06/11/2015 11:10,"44,62","2899,61","7,88"
06/11/2015 11:15,"44,45",2901,"7,871"
06/11/2015 11:20,"44,39","2905,5","7,889"
06/11/2015 11:25,"44,44",2901,"7,88"
06/11/2015 11:30,"44,41","2903,25","7,871"
06/11/2015 11:35,"44,39","2896,5","7,86"
06/11/2015 11:40,"44,4",2897,"7,853"
06/11/2015 11:45,"44,36",2895,"7,855"
06/11/2015 11:50,"44,44","2896,5","7,85"
06/11/2015 11:55,"44,46","2896,95","7,855"
06/11/2015 12:00,"44,41","2897,15","7,86"
06/11/2015 12:10,"44,49","2890,25","7,85"
06/11/2015 12:15,"44,48","2893,5","7,846"
06/11/2015 12:20,"44,41","2895,2","7,848"
06/11/2015 12:25,"44,38","2897,5","7,85"
06/11/2015 12:40,"44,42","2895,15","7,85"
06/11/2015 12:45,"44,46","2891,5","7,831"
06/11/2015 12:50,"44,47","2892,65","7,84"
06/11/2015 12:55,"44,52",2891,"7,833"
09/11/2015 08:05,"44,86",2911,"7,85"
09/11/2015 08:25,"44,73",2912,"7,875"
09/11/2015 08:30,"44,61",2907,"7,877"
09/11/2015 08:35,"44,57","2908,2","7,875"
09/11/2015 08:40,"44,57","2905,5","7,88"
09/11/2015 08:45,"44,46","2907,9","7,88"
09/11/2015 08:50,"44,19","2912,5","7,9"
09/11/2015 08:55,"44,06",2918,"7,905"
09/11/2015 09:00,"44,06","2918,6","7,91"
09/11/2015 09:05,"44,21",2915,"7,921"
09/11/2015 09:10,"44,22",2915,"7,91"
09/11/2015 09:15,"44,21","2915,5","7,926"
09/11/2015 09:20,"44,15","2919,25","7,93"
09/11/2015 09:25,"44,14",2918,"7,94"
09/11/2015 09:30,"44,34","2913,7","7,925"
09/11/2015 09:35,"44,38","2910,75","7,915"
09/11/2015 09:40,"44,32","2915,5","7,931"
09/11/2015 09:45,"44,41","2913,3","7,93"
09/11/2015 09:50,"44,48",2918,"7,93"
09/11/2015 09:55,"44,29",2925,"7,94"
09/11/2015 10:00,"44,15","2922,5","7,935"
09/11/2015 10:05,"43,97",2922,"7,931"
09/11/2015 10:10,"43,95",2922,"7,935"
09/11/2015 10:15,"43,95",2924,"7,937"
09/11/2015 10:20,"43,86","2924,2","7,93"
09/11/2015 10:25,"43,79","2925,15","7,93"
09/11/2015 10:30,"43,75",2927,"7,93"
09/11/2015 10:35,"43,87","2927,5","7,93"
09/11/2015 10:40,"43,97",2928,"7,925"
09/11/2015 10:45,"43,98",2924,"7,92"
09/11/2015 10:50,"43,92","2930,45","7,925"
09/11/2015 10:55,"44,06",2923,"7,905"
09/11/2015 11:00,"44,11",2925,"7,91"
09/11/2015 11:10,"43,93",2928,"7,918"
09/11/2015 11:15,"44,05",2927,"7,92"
09/11/2015 11:25,"43,83","2925,1","7,913"
09/11/2015 11:35,"43,88","2926,5","7,92"
09/11/2015 11:40,"43,89",2925,"7,92"
09/11/2015 11:55,"43,92","2925,85","7,911"
09/11/2015 12:00,"43,88","2924,2","7,915"
09/11/2015 12:05,"43,84","2926,6","7,905"
09/11/2015 12:10,"43,81",2928,"7,912"
09/11/2015 12:15,"43,83",2930,"7,913"
09/11/2015 12:30,"43,7","2925,45","7,91"
09/11/2015 12:35,"43,83","2930,85","7,918"
09/11/2015 12:40,"43,77",2927,"7,92"
09/11/2015 12:45,"43,75","2924,1","7,923"
09/11/2015 12:50,"43,74","2926,65","7,926"
09/11/2015 12:55,"43,9",2926,"7,92"
10/11/2015 08:00,"44,18",2925,"7,88"
10/11/2015 08:05,"44,24","2917,5","7,875"
10/11/2015 08:10,"44,21","2918,3","7,875"
10/11/2015 08:15,"44,29","2919,9","7,881"
10/11/2015 08:20,"44,36",2920,"7,88"
10/11/2015 08:25,"44,22","2924,5","7,893"
10/11/2015 08:30,"44,17","2926,8","7,9"
10/11/2015 08:35,"44,16",2933,"7,9"
10/11/2015 08:40,"43,94","2931,75","7,91"
10/11/2015 08:45,"43,84",2935,"7,91"
10/11/2015 08:50,"43,82",2934,"7,919"
10/11/2015 08:55,"43,75","2933,9","7,912"
10/11/2015 09:00,"43,86","2932,6","7,911"
10/11/2015 09:05,"43,73","2936,15","7,925"
10/11/2015 09:10,"43,76","2933,7","7,911"
10/11/2015 09:15,"43,85",2935,"7,915"
10/11/2015 09:25,"43,82","2934,35","7,92"
10/11/2015 09:30,"44,05","2932,55","7,916"
10/11/2015 09:35,"44,13","2932,2","7,915"
10/11/2015 09:40,"44,04","2934,6","7,907"
10/11/2015 09:45,"44,61","2933,3","7,91"
10/11/2015 09:50,"44,54","2932,15","7,902"
10/11/2015 09:55,"44,56","2930,35","7,895"
10/11/2015 10:00,"44,62",2930,"7,895"
10/11/2015 10:05,"44,45","2931,35","7,9"
10/11/2015 10:10,"44,46","2929,5","7,895"
10/11/2015 10:15,"44,28","2931,99","7,9"
10/11/2015 10:20,"44,27","2932,5","7,9"
10/11/2015 10:25,"44,27",2932,"7,901"
10/11/2015 10:30,"44,16","2932,8","7,905"
10/11/2015 10:35,"44,18",2939,"7,911"
10/11/2015 10:40,"44,32",2940,"7,92"
10/11/2015 10:45,"44,28","2942,8","7,915"
10/11/2015 10:50,"44,41","2941,95","7,92"
10/11/2015 10:55,"44,35","2939,9","7,91"
10/11/2015 11:00,"44,28","2938,95","7,91"
10/11/2015 11:05,"44,39",2939,"7,923"
10/11/2015 11:10,"44,51","2938,3","7,93"
10/11/2015 11:15,"44,53","2938,15","7,92"
10/11/2015 11:20,"44,53","2937,8","7,92"
10/11/2015 11:25,"44,4","2943,2","7,931"
10/11/2015 11:30,"44,33",2948,"7,95"
10/11/2015 11:35,"44,31","2945,5","7,95"
10/11/2015 11:40,"44,51","2944,1","7,951"
10/11/2015 11:45,"44,49",2944,"7,955"
10/11/2015 11:50,"44,38",2947,"7,965"
10/11/2015 11:55,"44,43","2944,25","7,95"
10/11/2015 12:00,"44,47",2943,"7,95"
10/11/2015 12:05,"44,51","2941,2","7,945"
10/11/2015 12:10,"44,54","2942,15","7,95"
10/11/2015 12:15,"44,5","2942,5","7,95"
10/11/2015 12:20,"44,57",2942,"7,95"
10/11/2015 12:25,"44,59","2942,9","7,945"
10/11/2015 12:30,"44,56",2943,"7,96"
10/11/2015 12:35,"44,41","2943,15","7,96"
10/11/2015 12:40,"44,36","2944,2","7,965"
10/11/2015 12:45,"44,35","2942,4","7,97"
10/11/2015 12:50,"44,39","2941,9","7,97"
10/11/2015 12:55,"44,38",2942,"7,97"
12/11/2015 08:05,"42,25","2989,9","8,06"
12/11/2015 08:10,"42,31",2987,"8,05"
12/11/2015 08:15,"42,33",2987,"8,04"
12/11/2015 08:20,"42,34","2985,53","8,041"
12/11/2015 08:25,"42,31",2985,"8,06"
12/11/2015 08:30,"42,2","2985,95","8,04"
12/11/2015 08:35,"42,17",2990,"8,047"
12/11/2015 08:40,"42,22",2993,"8,054"
12/11/2015 08:45,"42,3",2991,"8,043"
12/11/2015 08:50,"42,3",2991,"8,042"
12/11/2015 08:55,"42,2","2992,35","8,041"
12/11/2015 09:00,"41,98","2994,4","8,05"
12/11/2015 09:05,"41,94",2994,"8,045"
12/11/2015 09:10,"41,8",2995,"8,05"
12/11/2015 09:15,"41,8",2998,"8,06"
12/11/2015 09:20,"41,87",3003,"8,055"
12/11/2015 09:25,"41,9","3003,5","8,055"
12/11/2015 09:30,"41,93","3005,5","8,05"
12/11/2015 09:35,"41,88","3003,8","8,026"
12/11/2015 09:40,42,3003,"8,015"
12/11/2015 09:45,"42,2","3002,1","8,01"
12/11/2015 09:50,"42,38",3011,"8,01"
12/11/2015 09:55,"42,34","3002,2","8,005"
12/11/2015 10:00,"42,28","3002,55","8,005"
12/11/2015 10:05,"42,14","3008,7","8,009"
12/11/2015 10:10,"42,28","3007,85","8,018"
12/11/2015 10:15,"42,43","3001,5","8,005"
12/11/2015 10:20,"42,34","3008,45","8,03"
12/11/2015 10:25,"42,32",3007,"8,03"
12/11/2015 10:30,"42,33",3012,"8,03"
12/11/2015 10:35,"42,37","3008,5","8,025"
12/11/2015 10:40,"42,32",3011,"8,03"
12/11/2015 10:45,"42,21",3011,"8,025"
12/11/2015 10:50,"42,14","3007,5","8,022"
12/11/2015 10:55,"42,57","3005,05","8,026"
12/11/2015 11:00,"42,48","3007,2","8,025"
12/11/2015 11:05,"42,41","3001,3","8,016"
12/11/2015 11:10,"42,14","3004,3","8,025"
12/11/2015 11:15,"42,06",3017,"8,03"
12/11/2015 11:20,"41,92",3011,"8,03"
12/11/2015 11:25,"41,75",3022,"8,04"
12/11/2015 11:30,"41,83",3019,"8,032"
12/11/2015 11:35,"41,85",3017,"8,03"
12/11/2015 11:40,"41,96",3017,"8,03"
12/11/2015 11:45,"41,87","3020,05","8,03"
12/11/2015 11:50,"41,82","3024,9","8,04"
12/11/2015 11:55,"41,85","3025,5","8,035"
12/11/2015 12:00,"41,9",3030,"8,045"
12/11/2015 12:05,"41,81",3034,"8,05"
12/11/2015 12:10,"41,71","3034,8","8,05"
12/11/2015 12:15,"41,7",3040,"8,069"
12/11/2015 12:20,"41,67","3046,55","8,06"
12/11/2015 12:25,"41,8",3051,"8,06"
12/11/2015 12:30,"41,75","3044,35","8,06"
12/11/2015 12:35,"41,7","3040,2","8,06"
12/11/2015 12:40,"41,7",3040,"8,05"
12/11/2015 12:50,"41,8","3035,5","8,05"
12/11/2015 12:55,"41,74","3040,5","8,05"
13/11/2015 08:05,"41,67","3071,8","8,068"
13/11/2015 08:10,"41,62",3087,"8,07"
13/11/2015 08:15,"41,61",3078,"8,055"
13/11/2015 08:25,"41,64","3076,4","8,06"
13/11/2015 08:30,"41,51",3065,"8,04"
13/11/2015 08:35,"41,57",3071,"8,04"
13/11/2015 08:40,"41,6",3064,"8,036"
13/11/2015 08:45,"41,53",3060,"8,045"
13/11/2015 08:50,"41,39",3064,"8,05"
13/11/2015 08:55,"41,26",3070,"8,06"
13/11/2015 09:00,"41,28",3065,"8,06"
13/11/2015 09:05,"41,53","3056,99","8,05"
13/11/2015 09:10,"41,56",3048,"8,04"
13/11/2015 09:15,"41,41",3056,"8,05"
13/11/2015 09:20,"41,25",3050,"8,05"
13/11/2015 09:25,"41,12",3054,"8,05"
13/11/2015 09:30,"41,14","3057,95","8,05"
13/11/2015 09:35,"41,14",3056,"8,05"
13/11/2015 09:45,"40,91",3062,"8,062"
13/11/2015 09:50,"40,85","3073,9","8,07"
13/11/2015 09:55,"40,8",3073,"8,08"
13/11/2015 10:00,"40,85","3074,99","8,085"
13/11/2015 10:05,"40,77","3079,4","8,08"
13/11/2015 10:10,"40,61","3082,75","8,079"
13/11/2015 10:15,"40,49",3085,"8,08"
13/11/2015 10:20,"40,55","3086,4","8,065"
13/11/2015 10:25,"40,5","3091,55","8,063"
13/11/2015 10:30,"40,51","3088,5","8,06"
13/11/2015 10:35,"40,66",3083,"8,05"
13/11/2015 10:40,"40,62","3084,55","8,05"
13/11/2015 10:45,"40,75",3085,"8,045"
13/11/2015 10:50,"40,7",3085,"8,045"
13/11/2015 10:55,"40,69","3080,55","8,045"
13/11/2015 11:00,"40,6","3078,55","8,047"
13/11/2015 11:05,"40,63",3078,"8,045"
13/11/2015 11:10,"40,57",3082,"8,04"
13/11/2015 11:15,"40,45",3083,"8,05"
13/11/2015 11:20,"40,79","3067,1","8,04"
13/11/2015 11:25,"40,72","3074,99","8,04"
13/11/2015 11:30,"40,54",3076,"8,046"
13/11/2015 11:35,"40,61",3080,"8,05"
13/11/2015 11:40,"40,65",3085,"8,05"
13/11/2015 11:45,"40,65",3089,"8,05"
13/11/2015 11:50,"40,65","3088,2","8,065"
13/11/2015 11:55,"40,81",3083,"8,06"
13/11/2015 12:00,"40,86","3074,85","8,04"
13/11/2015 12:05,"40,77",3075,"8,038"
13/11/2015 12:10,"40,84","3076,3","8,03"
13/11/2015 12:15,"40,82",3075,"8,02"
13/11/2015 12:25,"40,74",3075,"8,01"
13/11/2015 12:30,"40,76",3072,"8,015"
13/11/2015 12:40,"40,61",3079,"8,02"
13/11/2015 12:45,"40,54",3082,"8,02"
13/11/2015 12:50,"40,6","3075,6","8,02"
13/11/2015 12:55,"40,67","3076,4","8,01"
17/11/2015 08:30,"41,44","3079,5","8,03"
17/11/2015 08:35,"41,6",3073,"8,01"
17/11/2015 08:40,"41,59","3067,5","7,99"
17/11/2015 08:45,"41,51","3069,5","7,99"
17/11/2015 08:50,"41,59","3068,5","7,978"
17/11/2015 08:55,"41,65",3071,"7,98"
17/11/2015 09:00,"41,42","3071,1","7,981"
17/11/2015 09:05,"41,51","3066,5","7,99"
17/11/2015 09:10,"41,32",3069,"7,976"
17/11/2015 09:15,"41,46",3063,"7,971"
17/11/2015 09:20,"41,38",3065,"7,973"
17/11/2015 09:25,"41,36",3066,"7,98"
17/11/2015 09:30,"41,2","3068,55","7,98"
17/11/2015 09:35,41,3072,"7,995"
17/11/2015 09:40,"40,97",3070,"7,995"
17/11/2015 09:45,"40,92","3072,45","7,99"
17/11/2015 09:50,"40,93",3070,8
17/11/2015 09:55,"41,08",3059,"7,98"
17/11/2015 10:00,"40,85",3065,"7,99"
17/11/2015 10:15,"40,88",3069,"7,98"
17/11/2015 10:20,"41,01",3067,"7,989"
17/11/2015 10:25,"41,16","3063,1","7,98"
17/11/2015 10:30,"41,3","3065,1","7,973"
17/11/2015 10:35,"41,45",3062,"7,966"
17/11/2015 10:40,"41,26","3062,9","7,97"
17/11/2015 10:45,"41,21","3062,7","7,97"
17/11/2015 10:55,41,"3064,1","7,98"
17/11/2015 11:00,"41,08",3065,"7,98"
17/11/2015 11:05,"41,05","3066,9","7,975"
17/11/2015 11:10,"40,99",3068,"7,98"
17/11/2015 11:15,"41,14","3062,5","7,975"
17/11/2015 11:20,"41,14","3062,5","7,968"
17/11/2015 11:25,"41,17","3066,99","7,98"
17/11/2015 11:30,"41,28",3063,"7,983"
17/11/2015 11:35,"41,08",3064,"7,98"
17/11/2015 11:40,"40,98","3065,99","7,98"
17/11/2015 11:50,"40,93",3069,"7,99"
17/11/2015 11:55,"40,86",3073,"7,99"
17/11/2015 12:00,"40,99","3069,05",8
17/11/2015 12:05,41,3070,"7,99"
17/11/2015 12:10,"40,96",3067,"7,985"
17/11/2015 12:15,"40,92",3071,"7,988"
17/11/2015 12:25,"40,68",3075,8
17/11/2015 12:30,"40,8",3071,8
17/11/2015 12:35,"40,78","3077,85","8,018"
17/11/2015 12:40,"40,87",3082,"8,025"
17/11/2015 12:45,"40,83","3077,5","8,019"
17/11/2015 12:55,"40,94",3076,"8,015"
18/11/2015 08:05,"41,01",3105,"8,055"
18/11/2015 08:10,"41,05",3106,"8,059"
18/11/2015 08:15,"41,05","3117,1","8,051"
18/11/2015 08:20,"41,03","3120,5","8,04"
18/11/2015 08:25,"41,05","3119,5","8,045"
18/11/2015 08:30,"41,03","3118,5","8,05"
